subcategory_link,item,weight,price,item_image_link
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Yoplait Petits Filous Strawberry,120g,AED 4.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/141/medium/6291105810159.jpg?1626163584
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Al Rawabi Frsh Up Laban,6x200ml,AED 5.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/036/242/medium/6291030000342.jpg?1513154312
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Yoplait Strawberry Low Fat Fruit Yoghurt,120g,AED 2.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/158/medium/6291105810111.jpg?1626163578
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Nada Greek Yoghurt Blueberry,160g,AED 6.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/052/281/medium/6281018130987.jpeg?1528905748
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Balade Greek Yogurt Drink Mango,225ml,AED 6.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/046/784/medium/6297000778129.jpg?1617211252
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Yoplait Petits Filous Strawberry,4x50g,AED 11.10 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/046/775/medium/6291100852253.jpg?1521371586
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Nada Greek Yoghurt Strawberry,160g,AED 6.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/052/280/medium/6281018131687.jpeg?1528905747
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Balade Mini Greek Yogurt Vanilla,180g,AED 5.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/036/680/medium/WhatsApp_Image_2018-08-11_at_7.33.40_PM.jpg?1534000380
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Elle & Vire Greek Yogurt Raspberry,125g,AED 4.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/038/426/medium/3451790188695.jpg?1514669839
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Elle & Vire Greek Yogurt Honey,125g,AED 4.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/029/387/medium/3451790188831.png?1494772168
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Yoplait Mango Low Fat Fruit Yoghurt,120g,AED 2.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/157/medium/6291105810128.jpg?1626163580
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Balade Greek Yogurt Drink Mixed Berry,225ml,AED 6.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/046/785/medium/6297000778112.jpg?1617211251
https://www.elgrocer.com/store/grandiose-jumeirah/dairy-eggs/yoghurt,Yoplait Strawberry Full Fat Fruit Yoghurt,120g,AED 2.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/013/medium/6291100852222.jpg?1626163589
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tiffany Break Quanta,3x270g+210g,AED 8.65 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/182/659/medium/6291003086700.jpg?1597487508
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tiffany Break,35g,AED 1.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/021/215/medium/6291003204999.png?1485680033
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Cocoa Powder,250g,AED 24.84 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/008/141/medium/5000312000700.jpg?1580015253
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,KitKat 2 Finger Chunky Mini Milk Chocolate Wafer Bag,250g,AED 15.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/004/389/medium/6294003545581_1.jpg?1614196209
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Energen Cereal Choco Drink,10x30g,AED 15.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/259/492/medium/8996001603024.jpg?1617163615
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Galaxy Milk Chocolate Bar Multipack,10x36g,AED 18.72 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/152/610/medium/6221134004922.11286_Galaxy_Smooth_Milk_36g_FW_KEC_1459468_WB_3D_Front_%281%29.jpg?1599589874
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Nom Noms Mini Marshmallow Peach,22g,AED 1.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/092/305/medium/6297000756257.jpg?1568347424
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Kinder Bueno,215g,AED 13.72 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/010/859/medium/5020411113439_Front.png?1585684931
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Cadbury Drinking Chocolate,250g,AED 20.04 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/008/969/medium/cab.jpg?1645562294
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Stone Chocolate,300g,AED 6.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/348/174/medium/4824.jpg?1636371350
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tiffany Break Time Chcote pouch,20x16g,AED 7.92 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/347/777/medium/765935_main.png?1636529499
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Rana Trixy Wafer Caramel Chocolate,22.6g,AED 0.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/347/703/medium/6281100720195.jpg?1636370409
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Jazam Chocomais Branco Chocolate,1kg,AED 14.40 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/347/700/medium/IMG_6729.JPG?1636370402
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Mars Choco Bar Regular,51g,AED 2.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/347/481/medium/5000159538305.jpg?1636369891
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Neskers White Chocolate Date With Almond,300g,AED 9.59 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/346/600/medium/6297210189067.jpg?1636271754
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Neskers Chocolate Date With Almond,300g,AED 9.60 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/346/599/medium/6297210189050.jpg?1636271753
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tiffany Eclairs Milk Pouch,550g,AED 9.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/336/519/medium/6291003086892.jpg?1632650171
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tiffany Eclairs Chocolate Pouch,550g,AED 9.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/336/518/medium/6291003086915.jpg?1632650173
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tfaddal Grocery Cookie Monsta Chocolate Chips Rainbow Mini,28g,AED 0.99 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/292/189/medium/6291003018893.jpg?1622315527
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Vochelle Tin Hazelnut,205g,AED 24.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/283/567/medium/9556049003119.jpg?1621096389
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Vochelle Block Fruit And Nuts,40g,AED 2.99 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/247/723/medium/9556049000019.jpg?1615986205
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Lap Chau Twist Long Mallow,500g,AED 16.80 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/228/273/medium/6919863006385.jpg?1611685154
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Vochelle Fruit & Nuts,380g,AED 38.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/184/026/medium/9556049003232.jpg?1597143618
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Nom Noms Mix Fruit Marshmellow,300g,AED 11.40 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/182/937/medium/6297000756066.jpg?1597487833
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Twix Minis Chocolate Mini Bars Pouch,200g,AED 14.54 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/177/775/medium/twix.jpg?1611207062
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Best Of Minis,2x500g,AED 45.22 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/167/275/medium/6294001806875.jpg?1593618497
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Bounty Minis Milk Chocolate Mini Bars Pouch,285g,AED 14.54 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/142/889/medium/6294001831006.1707_BountyMinis_10pc_285g_Pouch_KEC_1468610_Front.jpg?1599938441
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Raffaello Chocolate,140g,AED 22.98 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/124/525/medium/4008400181424.jpg?1581327385
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Galaxy Minis Milk Chocolate Mini Bars Pouch,225g,AED 16.31 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/122/671/medium/6294001829935.B084423V5R.11432_Galaxy_Smooth_Milk_Minis_18Pc_225g_Pouch_KEC_1459660_3D_Front.jpg?1599590200
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Snickers Chocolate Bar,12x50g,AED 19.86 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/121/312/medium/05000159461122.1.jpg?1599646803
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,D'Lite Sugar Free Dark Choco Orange,80g,AED 10.38 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/110/183/medium/8901548310083.jpg?1574523575
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Kinder Delice Single Pack,39g,AED 2.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/109/798/medium/8000500267035_front.png?1585684926
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,D'Lite Sugar Free Dark Choco Hazelnut,80g,AED 10.38 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/109/743/medium/8901548310045.jpg?1574523111
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Nom Noms Mini Fruit Gluten Free,300g,AED 11.40 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/109/405/medium/Nom-Noms-Mini-Marshmallow-Mixed-Fruits-Gluten-Free-300gm-1.jpg?1636387291
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Lutti Mint Sugar Free,70g,AED 7.80 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/109/001/medium/3116740025764.jpg?1574522362
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tiffany Break Crunch Fun,390g,AED 9.99 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/101/199/medium/6291003085260.jpg?1571514388
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tiffany Quanta Chocolate Mini Mix,384g,AED 9.99 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/098/931/medium/6291003084539_FIORI_01.jpg?1595422575
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Cadbury Dairy Milk Oreo,95g,AED 7.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/098/577/medium/7622210957375.jpg?1580009602
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Nom Noms Orginal Mini Marshmallow,22g,AED 1.01 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/092/303/medium/6297000756004_20.jpg?1568347422
https://www.elgrocer.com/store/nesto-nad-al-hamar/snacks/chocolates,Tians Barbeque Marshmallow White,225g,AED 7.20 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/092/262/medium/6927262800046.jpg?1568347466
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Philadelphia Raspberry Cheese Cake,390g,AED 41.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/249/876/medium/8420878606395.jpg?1616260171
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Euro Cake Lova Choco Molten Cake 55Gm,55g,AED 3.25 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/112/798/medium/6291100604838.jpg?1575244723
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Al Alali Cream Caramel,70gm,AED 2.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/105/244/medium/617950207276.jpeg?1572431769
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Liquid Jameed,1kg,AED 41.90 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/104/298/medium/617241020102.jpg?1572380743
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Danette Vanilla Flavour Dessert,8x90g,AED 10.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/092/624/medium/6281022102475.jpg?1629213003
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Danette Chocolate Flavour Dessert,8x90g,AED 10.95 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/092/623/medium/6281022102468.jpg?1629213000
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Bebeto Marshmallow Watermelon,60g,AED 3.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/073/999/medium/8690146091899.jpg?1551133930
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Bebeto Marshmallow Pink And White,190g,AED 9.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/073/995/medium/8690146091905.jpg?1551133925
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Bikaji Kaju Kismis Mix,200g,AED 4.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/073/876/medium/8906005505354.jpg?1551133794
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Askeys Ice Cream Waffle Cones,10s,AED 17.50 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/059/744/medium/5029728010233.jpg?1569363234
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Danette Creme Caramel Dessert,80g,AED 1.35 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/015/018/medium/6281022103816.jpg?1605940520
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Nectaflor Fruit Mix,200g,AED 17.75 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/011/891/medium/7610184031306.jpg?1474543799
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Danette Strawberry Flavour Dessert ,90g,AED 1.80 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/146/medium/6281022102116.jpg?1588174722
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Danette Cookie Flavour Dessert ,90g,AED 1.80 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/006/144/medium/6281022102086.jpg?1588174721
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Danette Chocolate Flavour Dessert,90g,AED 1.80 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/005/084/medium/6281022102055.jpg?1588174717
https://www.elgrocer.com/store/grandiose-al-sahel/snacks/dessert-776,Danette Vanilla Flavour Dessert ,90g,AED 1.80 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/000/820/medium/6281022102062.jpg?1588174719
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Chilli Infused Extra Virgin Olive Oil,250g,AED 36.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/148/367/medium/793926.jpg?1600751440
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Balsamic Glaze,250g,AED 26.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/142/496/medium/805902.jpg?1600751472
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Light & Mild Olive Oil,500g,AED 25.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/148/371/medium/800785.jpg?1602690725
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Sunflower Oil,1L,AED 15.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/148/373/medium/804981.jpg?1600751457
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Lemon Infused Extra Virgin Olive Oil,250g,AED 36.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/148/369/medium/793896.jpg?1600751438
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Olive Oil,500g,AED 30.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/142/495/medium/00805001.jpg?1602690320
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Vegetable Oil,1L,AED 15.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/148/489/medium/0807395_101.jpg?1600751476
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Lemon Infused Extra Virgin Olive Oil,250g,AED 72.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/230/839/medium/MNS793896.jpg?1612031149
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Basil Infused Extra Virgin Olive Oil,250g,AED 72.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/230/838/medium/MNS793957.jpg?1612031147
https://www.elgrocer.com/store/marks-spencer-springs-souq/baking-cooking/oil-vinegar-2814,Chilli Infused Extra Virgin Olive Oil,250g,AED 72.00 ,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/products/photos/000/230/837/medium/MNS793926.jpg?1612031145
