store_name,category,category_link,image_link,store_link
Test Darkstore Inventory Limit,Frozen Foods,https://www.elgrocer.com/store/test-darkstore-inventory-limit/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Sauces & Dressings,https://www.elgrocer.com/store/test-darkstore-inventory-limit/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Condiments,https://www.elgrocer.com/store/test-darkstore-inventory-limit/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Cans & Jars,https://www.elgrocer.com/store/test-darkstore-inventory-limit/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Soups & Oil,https://www.elgrocer.com/store/test-darkstore-inventory-limit/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Test Darkstore Inventory Limit,Pet Supplies,https://www.elgrocer.com/store/test-darkstore-inventory-limit/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/test-darkstore-inventory-limit/categories
Al Ain Coop - Al Aqabia,Offers,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/promotion-1,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/001/medium/Vector.png?1617183017,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Fruits & Vegetables,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/fruits-vegetables,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/093/medium/Fruits-_-Vegetables.png?1531409834,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Meats & Seafood,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/meats-seafood,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/383/medium/meat_300x180.png?1604869499,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Snacks,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Baby & Kids,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/baby-kids-98,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/098/medium/CatBanner_300x180-baby_0406.jpg?1586171178,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Beverages,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Dairy & Eggs,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Deli,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/deli-676,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/676/medium/8.jpg?1542789768,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Bakery,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Home Care,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Laundry,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Beauty & Personal Care,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Health & Wellness,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/health-wellness,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/493/medium/cat_image_1.jpg?1610174035,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Pasta & Rice,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/al-ain-coop-al-aqabia/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Frozen Foods,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Sauces & Dressings,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Condiments,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Cans & Jars,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Soups & Oil,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Home Baking,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Organic,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/organic,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/457/medium/Organic.jpg?1554742570,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Vegan,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/vegan-1032,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/032/medium/Category.jpg?1561613292,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Pet Supplies,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Homeware,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/homeware-3269,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/269/medium/Untitled-7.jpg?1607012979,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Kitchenware,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Dining,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/dining,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/177/medium/Dining.jpg?1606418870,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Small Appliances,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/small-appliances,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/280/medium/small_appliances.jpg?1607013097,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Stationery and Misc,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/Astationery-and-misc,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/263/medium/Stationery-_-Misc1.png?1531410924,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Euromercato,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/euromercato,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/744/medium/Banner_300x180.jpg?1587476235,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Food To Go,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/food-to-go,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/253/medium/Fresh-to-go1.png?1531411044,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Electronics,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/electronics,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/802/medium/Elect.jpg?1539854155,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Garden,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/garden,https://api.elgrocer.com/images/medium/missing.png,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Al Ain Coop - Al Aqabia,Camping & Outdoor,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/camping-outdoor,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/312/medium/cat_img.jpg?1607008573,https://www.elgrocer.com/store/al-ain-coop-al-aqabia/categories
Select Market,Offers,https://www.elgrocer.com/store/select-market/promotion-1,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/001/medium/Vector.png?1617183017,https://www.elgrocer.com/store/select-market/categories
Select Market,Fruits & Vegetables,https://www.elgrocer.com/store/select-market/fruits-vegetables,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/093/medium/Fruits-_-Vegetables.png?1531409834,https://www.elgrocer.com/store/select-market/categories
Select Market,Meats & Seafood,https://www.elgrocer.com/store/select-market/meats-seafood,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/383/medium/meat_300x180.png?1604869499,https://www.elgrocer.com/store/select-market/categories
Select Market,Snacks,https://www.elgrocer.com/store/select-market/snacks,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/097/medium/CC_300x180.png?1595785041,https://www.elgrocer.com/store/select-market/categories
Select Market,Baby & Kids,https://www.elgrocer.com/store/select-market/baby-kids-98,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/098/medium/CatBanner_300x180-baby_0406.jpg?1586171178,https://www.elgrocer.com/store/select-market/categories
Select Market,Beverages,https://www.elgrocer.com/store/select-market/beverages,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/090/medium/catBanner_300x180.png?1595275332,https://www.elgrocer.com/store/select-market/categories
Select Market,Homeware,https://www.elgrocer.com/store/select-market/homeware-3352,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/352/medium/homeware.jpg?1608012406,https://www.elgrocer.com/store/select-market/categories
Select Market,Dairy & Eggs,https://www.elgrocer.com/store/select-market/dairy-eggs,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/100/medium/dairy_300x180.jpg?1591212471,https://www.elgrocer.com/store/select-market/categories
Select Market,Deli,https://www.elgrocer.com/store/select-market/deli-676,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/676/medium/8.jpg?1542789768,https://www.elgrocer.com/store/select-market/categories
Select Market,Bakery,https://www.elgrocer.com/store/select-market/bakery,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/102/medium/Bread_300x180.png?1596472995,https://www.elgrocer.com/store/select-market/categories
Select Market,Home Care,https://www.elgrocer.com/store/select-market/home-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/091/medium/CatBanner_300x180-HC_%281%29.jpg?1583753018,https://www.elgrocer.com/store/select-market/categories
Select Market,Laundry,https://www.elgrocer.com/store/select-market/laundry,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/479/medium/CatBanner_0317.jpg?1584471368,https://www.elgrocer.com/store/select-market/categories
Select Market,Beauty & Personal Care,https://www.elgrocer.com/store/select-market/beauty-personal-care,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/104/medium/girly_300x180.jpg?1591212638,https://www.elgrocer.com/store/select-market/categories
Select Market,Health & Wellness,https://www.elgrocer.com/store/select-market/health-wellness,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/493/medium/cat_image_1.jpg?1610174035,https://www.elgrocer.com/store/select-market/categories
Select Market,Pasta & Rice,https://www.elgrocer.com/store/select-market/pasta-rice,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/094/medium/Pasta-_-Rice2.png?1531410405,https://www.elgrocer.com/store/select-market/categories
Select Market,"Cereals, Jams & Spreads",https://www.elgrocer.com/store/select-market/cereals-jams-spreads,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/101/medium/Nutella_300x180.png?1591211408,https://www.elgrocer.com/store/select-market/categories
Select Market,Frozen Foods,https://www.elgrocer.com/store/select-market/frozen-foods,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/389/medium/CatBanners_300x180.jpg?1587402506,https://www.elgrocer.com/store/select-market/categories
Select Market,Sauces & Dressings,https://www.elgrocer.com/store/select-market/sauces-dressings,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/092/medium/Sauces-_-Dressings.jpg?1540370111,https://www.elgrocer.com/store/select-market/categories
Select Market,Condiments,https://www.elgrocer.com/store/select-market/condiments,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/103/medium/Condiments.jpg?1562617658,https://www.elgrocer.com/store/select-market/categories
Select Market,Cans & Jars,https://www.elgrocer.com/store/select-market/canned,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/099/medium/Canned.jpg?1570252586,https://www.elgrocer.com/store/select-market/categories
Select Market,Soups & Oil,https://www.elgrocer.com/store/select-market/soups-oil,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/095/medium/Soups___Oil_Category.jpg?1567516764,https://www.elgrocer.com/store/select-market/categories
Select Market,Home Baking,https://www.elgrocer.com/store/select-market/home-baking-2063,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/002/063/medium/CatBanner_300x180_%281%29.jpg?1590517937,https://www.elgrocer.com/store/select-market/categories
Select Market,Organic,https://www.elgrocer.com/store/select-market/organic,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/457/medium/Organic.jpg?1554742570,https://www.elgrocer.com/store/select-market/categories
Select Market,Vegan,https://www.elgrocer.com/store/select-market/vegan-1032,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/001/032/medium/Category.jpg?1561613292,https://www.elgrocer.com/store/select-market/categories
Select Market,Pet Supplies,https://www.elgrocer.com/store/select-market/pet-supplies,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/000/236/medium/Pet-Care.png?1531410857,https://www.elgrocer.com/store/select-market/categories
Select Market,Homeware,https://www.elgrocer.com/store/select-market/homeware-3269,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/269/medium/Untitled-7.jpg?1607012979,https://www.elgrocer.com/store/select-market/categories
Select Market,Kitchenware,https://www.elgrocer.com/store/select-market/kitchenware,https://s3-eu-west-1.amazonaws.com/elgrocerstaging/categories/logos/000/003/182/medium/kitchen.jpg?1606418824,https://www.elgrocer.com/store/select-market/categories
